tweet,label,mean_confidence,variability,mean_correctness,correctnesses
I hate when random people get in the hot tub with me #favthings  HTTPURL,1,0.9575989097356796,0.03838806049137931,1.0,"[1, 1, 1, 1]"
cold weather please hurry i want to wear sweaters again 🙏🏽,0,0.8629605025053024,0.19067509487171755,1.0,"[1, 1, 1, 1]"
@USER bruhh I just saw a license plate that had the letters FDB :face_with_tears_of_joy:,0,0.8526977598667145,0.19713500281182875,1.0,"[1, 1, 1, 1]"
one essay submitted now to start the next one :') #thirdyearlife #loveit ,1,0.8494295626878738,0.1148065330127287,1.0,"[1, 1, 1, 1]"
Sinking my teeth in to why the SPS failed in VT,0,0.8556912243366241,0.14707878805255872,1.0,"[1, 1, 1, 1]"
"@USER Wow , neat ! & a nice mini tour of Belfast as well . I think you should have asked for one of these for Xmas , Larry !",0,0.7799228876829147,0.1094762023229847,1.0,"[1, 1, 1, 1]"
"Wow the Prime Minister is so good at the telling the truth , yet again he just can't stop telling the truth about Brexit !",1,0.8216231465339661,0.11722157618467154,1.0,"[1, 1, 1, 1]"
So so thankful for the truth and leadership @USER is dropping tonight,0,0.7876103818416595,0.17007468715809027,1.0,"[1, 1, 1, 1]"
My body refuses to sleep . #fucccck,0,0.8115267753601074,0.12776366075323506,1.0,"[1, 1, 1, 1]"
So kind of occ health to book my tb skin test on my day off uni . I am thrilled ,1,0.9247409105300903,0.06829776684508032,1.0,"[1, 1, 1, 1]"
Such a great damn day . ,1,0.8903999775648117,0.14513815737325786,1.0,"[1, 1, 1, 1]"
"#Aussie #gunman #was  #on terrorist #watch #list , PM #says : SYDNEY – The gunman who took 17 hostages in Sydney ... HTTPURL",0,0.8129753470420837,0.17661143672622318,1.0,"[1, 1, 1, 1]"
@USER @USER yeah & we wont talk about how the bodies of the 2 cops killed in BK were ambulanced immediately . Elitism at its finest .,0,0.8123677521944046,0.12822579064421208,1.0,"[1, 1, 1, 1]"
"@USER Few links for you . To summarise , wearing face masks seems to be more effective than not . Who'da thunk ...",1,0.6709610670804977,0.1768039350550475,1.0,"[1, 1, 1, 1]"
"I love dating shows ! My favourite is Strictly come dancing , so good when it works out for them ! ",1,0.7090216130018234,0.18875257753021807,1.0,"[1, 1, 1, 1]"
Today I do n't feel like doing anything | ,1,0.9160095602273941,0.0584422745016173,1.0,"[1, 1, 1, 1]"
I see Toledo made a good name for itself last night ,1,0.8586753904819489,0.08952698452874781,1.0,"[1, 1, 1, 1]"
Bring me the horizon 's new song drown is my new favourite,0,0.8365911692380905,0.16036374539995268,1.0,"[1, 1, 1, 1]"
Best bullpen in baseball selling rn to Stanton and Judge . Not a place you want to do it .,0,0.8181833028793335,0.17417686861927875,1.0,"[1, 1, 1, 1]"
"[ Alaska #HipHop ] Flowtronics : What 's This World Coming To ( Rizzle P , Boone Pratt , Token R ... : HTTPURL via > @USER",0,0.9260846227407455,0.07075232897598367,1.0,"[1, 1, 1, 1]"
When all else fails ... HTTPURL #relationships #needs via @USER,0,0.7742517292499542,0.20116503848482775,1.0,"[1, 1, 1, 1]"
Earn cash by Posting & Tweeting ! | HTTPURL | | Get started at HTTPURL #homebasedbusiness #LOL,0,0.8019219934940338,0.0888012779724379,1.0,"[1, 1, 1, 1]"
"I might be rubbish at driving , and have a less than stellar career , but I 'm really good at making Spanish omelette . So , you know , there 's that .",1,0.7356395721435547,0.1306542113559931,1.0,"[1, 1, 1, 1]"
"@USER I know , but in the big spot ( the only time I 've watched him ) he choked ! Haha ! Must mean he sucks , right ? ",1,0.8503886759281158,0.17624344645767934,1.0,"[1, 1, 1, 1]"
"@USER street lights on during the day in Clayville , Olifantsfontein . This should not be happening with #loadshedding problems . -on",0,0.8843064606189728,0.0652871810084431,1.0,"[1, 1, 1, 1]"
I 'm thankful for nuggets but also my amazing friends & fam :red_heart: :red_heart:,0,0.76508429646492,0.1517654392402709,1.0,"[1, 1, 1, 1]"
@USER you 'd really want to watch that ! ! #excessivecomsumption  !,1,0.8150483518838882,0.15779107164041298,1.0,"[1, 1, 1, 1]"
I just love when you test my patience ! :smiling_face: ,1,0.8171370178461075,0.17661009487802629,1.0,"[1, 1, 1, 1]"
@USER fashion souls ! fashion souls ! fashion souls at lunch !,0,0.8618537783622742,0.11135111467335623,1.0,"[1, 1, 1, 1]"
Finals week plus hearing that my grandma is in the ICU = amazing  #letmegohome,1,0.799622192978859,0.15528269757039714,1.0,"[1, 1, 1, 1]"
For some reason I feel the classiest when I 'm wearing $ 3 fake pearl necklaces .  ? Lol,1,0.9387192130088806,0.02333240967904635,1.0,"[1, 1, 1, 1]"
@USER amazeballs . #superman ,1,0.7976395338773727,0.18020642073549492,1.0,"[1, 1, 1, 1]"
@USER but hey we could just kill their kids in a drone strike cause that strategy seems to b working so well and ,1,0.9187526106834412,0.0604369368836047,1.0,"[1, 1, 1, 1]"
@USER HTTPURL #CHRISTMAS #GIFT GET STARTED AT MAKING MONEY IN SOCIAL MEDIA @USER HTTPURL,0,0.9529820829629898,0.04564792531855632,1.0,"[1, 1, 1, 1]"
"Peshawar school massacre : Pak must know their greater enemy is terrorism , not India . #Peshawarattack",0,0.8457179814577103,0.12147392262382394,1.0,"[1, 1, 1, 1]"
days before rodeo is Travis Scott 's best project,0,0.828207790851593,0.15815774423461165,1.0,"[1, 1, 1, 1]"
You know it 's bad when your vet texts you to check in on your dogs diet #thicc,0,0.8913665562868118,0.12923329822052618,1.0,"[1, 1, 1, 1]"
maybe i 'll shut up about wisconsin drivers when y'all stop fuckin driving like that,0,0.8008208870887756,0.13214234816498005,1.0,"[1, 1, 1, 1]"
I forgot to kip,0,0.7260142117738724,0.14567323013956707,1.0,"[1, 1, 1, 1]"
Join me on @USER to help save our planet in just 2 minutes a day . #UnitedForGood @USER HTTPURL,0,0.9589442312717438,0.02254354532638948,1.0,"[1, 1, 1, 1]"
@USER | | How dare @USER not pass legislation to force people to catch buses on those routes . Should be a life in jail . | | ,1,0.8989407569169998,0.14082614161589255,1.0,"[1, 1, 1, 1]"
"@USER getting power from wind is so outdated and unsightly , we should be siphoning it directly from the sun by now . ",1,0.8277181833982468,0.15923395793857414,1.0,"[1, 1, 1, 1]"
"Ca n't believe ash made this , too funny #Tolo  #Never  HTTPURL",1,0.9724434316158295,0.014670005214620398,1.0,"[1, 1, 1, 1]"
"I just finally got around to starting the most recent season of Archer , and I am seriously bummed out for being only one episode in to my favorite animated tv comedy",0,0.7284954190254211,0.19361794007378655,1.0,"[1, 1, 1, 1]"
"Off to brave Tesco . Humungous shopping list , hail outside #ohbliss ",1,0.8100429624319077,0.1755113852287198,1.0,"[1, 1, 1, 1]"
:unamused_face: Half of the testing group was very helpful today . ,1,0.9303223788738251,0.1038757629697409,1.0,"[1, 1, 1, 1]"
Good thing we have an ace like Clay Bucholz who is proven to be durable and consistent ... HAHA . ,1,0.8475751578807831,0.07865505536131276,1.0,"[1, 1, 1, 1]"
"tried to export an azure vm , well that went ok  #vmcorrupt #thankyoumicrosoft #startalloveragain",1,0.736883670091629,0.15401738917681654,1.0,"[1, 1, 1, 1]"
"#bbcfootball one simple question ... WHAT THE HELL DO WE DO ALL WEEKEND ! ! ! No football , No F1 ... Gardening ?",0,0.8749330341815948,0.16017586536182132,1.0,"[1, 1, 1, 1]"
brb just spent 10 minutes looking frantically for my phone with the help from the flashlight ... from my phone,0,0.8539195656776428,0.17286548678411612,1.0,"[1, 1, 1, 1]"
"dude said I better think hard , so he can take me to cheddars lmao ! ",1,0.8573642820119858,0.1377248659456801,1.0,"[1, 1, 1, 1]"
"Wish I was the bitch that Elijah hewson fucking hated , sad :(",1,0.7287247329950333,0.13233752344391128,1.0,"[1, 1, 1, 1]"
"That 's me , the infamous pepper shaker replacer . ",1,0.8102123290300369,0.17622778919999674,1.0,"[1, 1, 1, 1]"
Who would 've imagined that #jakeplummer smokes weed regularly ? ?  #outsidethelines,1,0.8763871639966965,0.16297549641053743,1.0,"[1, 1, 1, 1]"
"@USER @USER Yes , because we need literally every single fucking celebrity to speak up on a topic that 's been forced down everyone 's throats for the past four months . I use the internet to get away from these fucking real life problems ; not everyone needs to weigh in .",1,0.7571709752082825,0.23697991179654226,1.0,"[1, 1, 1, 1]"
way to prove that women are more than just breasts & an ass ...  :unamused_face:,1,0.8794363141059875,0.1808677125954958,1.0,"[1, 1, 1, 1]"
@USER thanks for noticing me ,1,0.985012874007225,0.005390896697506526,1.0,"[1, 1, 1, 1]"
"@USER So we can see Reigns do a lame superman punch & a spear ? Gee , can't wait ! #RAW ",1,0.9486756771802902,0.05250789147011452,1.0,"[1, 1, 1, 1]"
"If you joined our girl friend group , you 'll literally break up with your bf sooner or later",0,0.9015853255987167,0.12851385066317414,1.0,"[1, 1, 1, 1]"
Wow Tim Hortons Cobourg is really on their A game today ,1,0.9380498379468918,0.09115421368114922,1.0,"[1, 1, 1, 1]"
"Christmas part two began at my parents house today.Many gifts , mountains of wrapping paper , excited nephew , missing batteries , veggie chilli .",0,0.8665140122175217,0.10965431336288797,1.0,"[1, 1, 1, 1]"
2 things I love : 1 . Being woken up by construction work an hour before my alarm . 2 . Sarcasm .,1,0.7919051945209503,0.182556785097402,1.0,"[1, 1, 1, 1]"
HAPPY BIRTHDAY BECCA . I just looked through ALL of my pictures which you know is a ton and found my ... HTTPURL,0,0.8506485670804977,0.11327424255440492,1.0,"[1, 1, 1, 1]"
can you imagine being in high school today with a delusional dad making a fool of himself on the internet @USER,0,0.8483886867761612,0.18390062142467795,1.0,"[1, 1, 1, 1]"
Pernille deserves better,0,0.7549131065607071,0.172813874986952,1.0,"[1, 1, 1, 1]"
@USER seriously in the clothes section F & F,0,0.8336981385946274,0.12146486787921672,1.0,"[1, 1, 1, 1]"
@USER : Thank you @USER for having me on the cover of the Feminism issue . My favourite magazine cover ever . LorraineELLE X ,1,0.9438681304454803,0.019068573439254954,1.0,"[1, 1, 1, 1]"
@USER haha I 'm going to have fun with it next year . ,1,0.8059927076101303,0.15270325190719736,1.0,"[1, 1, 1, 1]"
@USER @USER Putting 123 between Muhammad and Ali ? I find your own twitter ID quite blasphemic and offending ,1,0.8689138889312744,0.11516748752573779,1.0,"[1, 1, 1, 1]"
"Well done @USER and @USER , great leadership ! HTTPURL",0,0.8328426331281662,0.1780616825252186,1.0,"[1, 1, 1, 1]"
Ah yes . Just what I wanted today - a pounding migraine . ,1,0.9711516499519348,0.007304409073468121,1.0,"[1, 1, 1, 1]"
@USER like a group of unsuccessful idiots who can't even manage to scrounge up a quarter ? That 's pretty cool I guess Chris ,1,0.8843626976013184,0.11218915632276631,1.0,"[1, 1, 1, 1]"
Boone Pratt - The Evolution Will Be Televised ( Directed By Devin Gibson o ... : HTTPURL via > @USER,0,0.8388364017009735,0.17134135642811302,1.0,"[1, 1, 1, 1]"
Small amount of lads with birds nests ' for hair cuts  #ha #3allover,1,0.8929042518138885,0.15259228242060865,1.0,"[1, 1, 1, 1]"
As if i need more water in my pasture . ,1,0.8568827956914902,0.12911052213839797,1.0,"[1, 1, 1, 1]"
i just loveee bein short and having my sweatpants go all the way under my feet its so fun ...  :pile_of_poo:,1,0.9322301745414734,0.043386914661371394,1.0,"[1, 1, 1, 1]"
Last day of school it was so much fun but not much people came . what a shocker ,1,0.7961881011724472,0.12141306322457143,1.0,"[1, 1, 1, 1]"
"First final of the day done , only three more to go . #greatscheduling  #incaseyoucanttell",1,0.8128445744514465,0.18250566971768048,1.0,"[1, 1, 1, 1]"
Dang my selfie game is on point when I 'm drinking  #actuallysorry,1,0.7470160573720932,0.1943175297088473,1.0,"[1, 1, 1, 1]"
My dads letting me drywall with him for Christmas . Just what I always wanted . ,1,0.9098439365625381,0.13068890935563796,1.0,"[1, 1, 1, 1]"
Great start to the day ,1,0.9096049517393112,0.10421988441089612,1.0,"[1, 1, 1, 1]"
@USER @USER I 'm sure you 're all inconsolable ,1,0.949585571885109,0.057463923787662664,1.0,"[1, 1, 1, 1]"
When I 'm lacking inspiration I resort to scribbling angry / pretty things . Great start to the week !  HTTPURL,1,0.9185983836650848,0.10558866341663559,1.0,"[1, 1, 1, 1]"
I love context and large ensemble Fridays ! ! ! Der my most favourite  #GetTheFuckOut,1,0.8821973502635956,0.12772288811368207,1.0,"[1, 1, 1, 1]"
An ' important ' call from the council about a form we did 3 months ago is just what I need an hour before we head off to Disneyland . ,1,0.9066009521484375,0.0733660506791391,1.0,"[1, 1, 1, 1]"
Love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers ...  :see-no-evil_monkey:,1,0.6874165236949921,0.1903725351687124,1.0,"[1, 1, 1, 1]"
"this narrative of "" protection "" that women require is infantilising and off-base . it implies requiring smothering as opposed to freedom to occupy spaces , yknow , as people .",0,0.8226515799760818,0.16813875002507853,1.0,"[1, 1, 1, 1]"
Is n't it great to sleep 5 hours and feel like a million bucks ?  #gettingold,1,0.8624694347381592,0.07467444465292813,1.0,"[1, 1, 1, 1]"
@USER looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple ! :flushed_face: ,1,0.6557624638080597,0.06179085296484839,1.0,"[1, 1, 1, 1]"
"@USER @USER Well now I am going to have to make my own ... HTTPURL ... "" frowned upon by the Scottish church "" - new tinder profile sorted .",0,0.9571365714073181,0.017461951499553874,1.0,"[1, 1, 1, 1]"
The amount of times I had to present my intern badge to Capitol Police officers who saw me every day for months and these people are just breaking in like it 's nothing smh,0,0.7962372899055481,0.1946790106060591,1.0,"[1, 1, 1, 1]"
Trying to meet my friend and she 's literally lost in John Lewis omg,0,0.8492254763841629,0.19208573992063094,1.0,"[1, 1, 1, 1]"
"Grealish is just good . You hate to admit it , but damn .",0,0.6703685075044632,0.09519619510128755,1.0,"[1, 1, 1, 1]"
Love feeling like I 've been lied to .  #dontwanttobehere,1,0.8597862720489502,0.1189974265044877,1.0,"[1, 1, 1, 1]"
2 days off the next two weeks . 3 in the new yr . Love working over xmas .  #needthemoney,1,0.8756486922502518,0.08757729727025612,1.0,"[1, 1, 1, 1]"
I just saw another person wearing a heavy winter coat with a hood up  encouraging,0,0.9096373915672302,0.12443095268908697,1.0,"[1, 1, 1, 1]"
@USER @USER journalism at its best ,1,0.9425938278436661,0.028654340984113593,1.0,"[1, 1, 1, 1]"
I hate when people rag on Arthur 's name without knowing the meaning behind it . Arthur was named after Mikeys great great uncle who committed suicide at the age of 30 . Grandpa says he was one of the most generous men he ever knew and was a very special guy to grandpa :yellow_heart:,0,0.791012167930603,0.10607073274442745,1.0,"[1, 1, 1, 1]"
thanks to everyone for all the love and support ! ! ! so blessed to have this opportunity ! officially a mustang ! ! #stanggang @USER @USER HTTPURL,0,0.9303563684225082,0.07195279080780657,1.0,"[1, 1, 1, 1]"
Looking forward to doing my 4 page essay tonight :face_savoring_food: seems like fun ,1,0.8939628154039383,0.09700990611149932,1.0,"[1, 1, 1, 1]"
SmartPhone APP PAYS you ! | see - HTTPURL #Verizon #folloback #tcot | Go 2 : HTTPURL HTTPURL,0,0.9328983426094055,0.07627520202751784,1.0,"[1, 1, 1, 1]"
Nothing but respect to the people in my neighborhood who are already putting out their Halloween :jack-o-lantern: decorations,0,0.8976313322782516,0.1216298238369583,1.0,"[1, 1, 1, 1]"
@USER I mean that all matter this game ,1,0.9421590268611908,0.03261267535285605,1.0,"[1, 1, 1, 1]"
"Love how the adverts for the woman in black 2 say "" you wo n't sleep for weeks "" ... way to sell it to me :flushed_face:  #SheNeverLeft",1,0.9812127500772476,0.012259490675930431,1.0,"[1, 1, 1, 1]"
"@USER : @USER great seing u mate , thanks for the cheap shot :winking_face: safe trip back :clinking_beer_mugs: :clinking_beer_mugs: | | Dry train why we lost :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: ",1,0.8292393535375595,0.18528672708092767,1.0,"[1, 1, 1, 1]"
Why do people get so opinionated over other people going to uni ? Like it 's my debt and my time I 'm ‘ wasting ' leave me alone,0,0.8752946108579636,0.14298127105336444,1.0,"[1, 1, 1, 1]"
@USER get ready for another one on Saturday ,1,0.9193138480186462,0.06672487141697286,1.0,"[1, 1, 1, 1]"
When I 'm doing my hw at the same time with watching series . #1am #now #still  #finish #my #work ! # HTTPURL,0,0.8043403327465057,0.15171001736983844,1.0,"[1, 1, 1, 1]"
I picked next year 's musical already ... Electro City . Obvious choice .,1,0.749820739030838,0.1647937624759667,1.0,"[1, 1, 1, 1]"
"B / w Rain is a Good Thing stuck in my my head , the heat & #GladePlugIns going in the car , hard to believe it 's not Summer ! #Glade #GotItFree",0,0.790952667593956,0.1384015414058669,1.0,"[1, 1, 1, 1]"
dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,1,0.7915030717849731,0.17680694168607933,1.0,"[1, 1, 1, 1]"
Working hard right now  HTTPURL,1,0.9238616824150085,0.03838069362494325,1.0,"[1, 1, 1, 1]"
@USER LOOL from the guy with multiple twitter handles ,1,0.9112375527620316,0.13441050941771682,1.0,"[1, 1, 1, 1]"
Funny your the broken one now Im the only one who needed saving . | ,1,0.8564004451036453,0.12627145561034925,1.0,"[1, 1, 1, 1]"
For those of you that LOVE this time of year .  HTTPURL,1,0.7388939261436462,0.17379612131607294,1.0,"[1, 1, 1, 1]"
THE WORLD'S BIGGEST ONLINE JOB Click and Get Started Now ! HTTPURL,0,0.7578962296247482,0.21045681825818757,1.0,"[1, 1, 1, 1]"
my bf took my off his lock screen which obvi means he 's cheating on me,1,0.7825056314468384,0.18938205328228913,1.0,"[1, 1, 1, 1]"
Interviewed a turkey & here 's what he had to say HTTPURL #Thanksgiving,0,0.906771332025528,0.08060153595817435,1.0,"[1, 1, 1, 1]"
These girls can wake up people from the dead !  #worth #watching,0,0.8647591918706894,0.18765956190482186,1.0,"[1, 1, 1, 1]"
Another great day on the #TTC . ,1,0.9156722277402878,0.10482654656473288,1.0,"[1, 1, 1, 1]"
8 of our favorite smartphone highs and lows of 2014 HTTPURL,0,0.9615901708602905,0.028089084789220082,1.0,"[1, 1, 1, 1]"
Cooper 's been busy today  HTTPURL,1,0.945965513586998,0.05172669446343083,1.0,"[1, 1, 1, 1]"
"Less than 5 hours sleep , fantastic  :beaming_face_with_smiling_eyes:",1,0.7960226386785507,0.12101344574318804,1.0,"[1, 1, 1, 1]"
Let 's get another big win VOLS bball and keep it going .. #VolNation #BeatNCState,0,0.7580954134464264,0.2015882441757154,1.0,"[1, 1, 1, 1]"
Easiest final of my life . So glad I studied 11 hours for it ,1,0.9707507491111755,0.024914637739683214,1.0,"[1, 1, 1, 1]"
Fully charged my #Anker portable charger ... it lasted 1/2 an hour .  Awesome #Fail,1,0.8410485833883286,0.16606977316084917,1.0,"[1, 1, 1, 1]"
"@USER @USER so basically the only storyline for Caroline Forbes in this season is called "" Stefan "" , great ! ",1,0.924275740981102,0.04246628319468778,1.0,"[1, 1, 1, 1]"
"@USER gotta hand it to them , really . :clapping_hands: :clapping_hands: :clapping_hands:",0,0.9491720646619797,0.03327719991908525,1.0,"[1, 1, 1, 1]"
Jack does n't understand twitter . Thoughts ?,0,0.885470524430275,0.17287244482536454,1.0,"[1, 1, 1, 1]"
"do n't cry because it happened , smile because it 's over <3",1,0.7844903618097305,0.1462746290853512,1.0,"[1, 1, 1, 1]"
I love seeing what you guys got ,1,0.9620537310838699,0.022526543501273366,1.0,"[1, 1, 1, 1]"
Aaaaaaaaand we 're back in the ER . Hooray for no sleep ! ,1,0.9446930438280106,0.048066167527143225,1.0,"[1, 1, 1, 1]"
"Know what 's amazing ? Waiting all day for a package that never arrives . Even better when you get a photo of the package at a random front door . "" Your package is now with Hermes "" , oh great .",1,0.7724970132112503,0.2055216537803316,1.0,"[1, 1, 1, 1]"
Loving life . ,1,0.8487004488706589,0.12102603397376906,1.0,"[1, 1, 1, 1]"
@USER Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in ?  #psndown,1,0.9070086479187012,0.07027141342856956,1.0,"[1, 1, 1, 1]"
"My children are 18 , 9 , and 7 . They have never known their nation at peace #ww111",0,0.9355909079313278,0.039367320488395474,1.0,"[1, 1, 1, 1]"
"There 's no such thing as "" too much ammo """,0,0.932544469833374,0.06623771431905624,1.0,"[1, 1, 1, 1]"
Sitting around listening to sad music really helps the depression . ,1,0.891897588968277,0.09276539182250707,1.0,"[1, 1, 1, 1]"
@USER @USER @USER effigies of jesus or allah ... when she herself hadnt kept any of d hindu gods ,1,0.9542360603809357,0.04248563329549206,1.0,"[1, 1, 1, 1]"
So in other news I just held the door open for Bam Adebayo & then I fell down the stairs & I think I broke my finger .. ya I 'm THAT smooth,1,0.8357938230037689,0.19098453626944614,1.0,"[1, 1, 1, 1]"
I claimed spy . Was I ? I was a spy the whole time . And I never lied .,0,0.9596986323595047,0.03363859316593599,1.0,"[1, 1, 1, 1]"
i hate when that guy on tiktok is all “ i uNdeRsTAnd iTs eASy tO keEp wAtChInG vIdEos .. ” LIKE BRO MIND YA BUSINESS,0,0.9090829640626907,0.0797648948757325,1.0,"[1, 1, 1, 1]"
Having nothing you studied be on the test is just fckn greaaat ,1,0.6365399658679962,0.04598358043130859,1.0,"[1, 1, 1, 1]"
I want to see Drew Lock cry,0,0.8490911424160004,0.18747930022579518,1.0,"[1, 1, 1, 1]"
"May be cold tomorrow , December 28 , 2014 ! A low of - 7 ℃ - dress warm !",0,0.6976029574871063,0.16350401330511555,1.0,"[1, 1, 1, 1]"
Wtf is a Justin Herbert,1,0.8356836140155792,0.1839260535984745,1.0,"[1, 1, 1, 1]"
I just love a chaotic school run ! ! ! ... ,1,0.9667941033840179,0.013055419173296974,1.0,"[1, 1, 1, 1]"
ik the republicans r like tryna say they won but idk why they do n't just settle this w an instagram poll ? ?,1,0.8122237175703049,0.1746117383257917,1.0,"[1, 1, 1, 1]"
@USER Because we all know that a house is a hermetically sealed environment !  @USER @USER @USER,1,0.9553643465042114,0.045886445908023696,1.0,"[1, 1, 1, 1]"
"5:30 banshee-like kitten zoomies are definitely my all-time favorite alarm clock , and the sound of jewelry boxes flipping over and burnouts on the wood floor make for the calmest , most enjoyable start to any workday .",1,0.6852176785469055,0.1693608432643149,1.0,"[1, 1, 1, 1]"
 RT @USER : RumourIsImADad 's accent ...,0,0.8061247915029526,0.17388711619920943,1.0,"[1, 1, 1, 1]"
"@USER @USER @USER You are kidding , right ?  #poortaste",1,0.8102149665355682,0.15368968847060835,1.0,"[1, 1, 1, 1]"
can't wait til a bunch of pudgy suburban dads save the day with their firearms,1,0.7714546918869019,0.20880071275400894,1.0,"[1, 1, 1, 1]"
These guys are just amazing #gottalisten @USER The Allman Brothers Band - Stormy Monday ( At Fil ... : HTTPURL,0,0.9406967014074326,0.04082348379642354,1.0,"[1, 1, 1, 1]"
Haha who the fuck says that to someone #TrueGentlemen ,1,0.9083431661128998,0.08757295514133746,1.0,"[1, 1, 1, 1]"
@USER : . @USER awk moment when I tweeted first #fakefan ! ! ! ,1,0.8734139204025269,0.17513737637548227,1.0,"[1, 1, 1, 1]"
thank you @USER i just shit my pants :thumbs_up: very cool #ranbooemail,1,0.7505113631486893,0.14863603778312834,1.0,"[1, 1, 1, 1]"
@USER And when you overpay for that talent you get stuck w / that talent . Which perpetuates the losing cycle the Cubs are in,0,0.904939204454422,0.09137105190767814,1.0,"[1, 1, 1, 1]"
"@USER , former Chairwoman , US Commission on Civil Rights",0,0.9154123663902283,0.05940731440714576,1.0,"[1, 1, 1, 1]"
Good luck to @USER against @USER this afternoon after a month of inactivity .  ring rusty .,1,0.8657927364110947,0.17557568451441882,1.0,"[1, 1, 1, 1]"
Getting ready to ship surplus ink cartridges out to Nunavut communities - yup that 's a great use of time / resources ! #sofulfilled ,1,0.8082930147647858,0.18030799252244695,1.0,"[1, 1, 1, 1]"
Hey what 's the weather like today ? Am I going to need an umbrella ?,1,0.8744423538446426,0.19739743504969134,1.0,"[1, 1, 1, 1]"
Haha love when I accidentally spray perfume in my eye :person_gesturing_OK: ,1,0.9311879426240921,0.08482573187850188,1.0,"[1, 1, 1, 1]"
"Big 12 fans flocking to support TCU after that OU beat down , Texas loss , and WVU manhandling lol .",0,0.7737919092178345,0.2030400971588511,1.0,"[1, 1, 1, 1]"
@USER @USER That 's fantastic up to date news . Also ,1,0.9652159214019775,0.02184311488898666,1.0,"[1, 1, 1, 1]"
I just love working on Christmas and spending it alone 6 hours away from my family ! ,1,0.7392962127923965,0.1566485931745576,1.0,"[1, 1, 1, 1]"
True  HTTPURL,1,0.8946384489536285,0.08978066674801469,1.0,"[1, 1, 1, 1]"
Too blessed to be stressed . So hype for next year ! #HAILSTATE HTTPURL,0,0.8640133291482925,0.07225074954036692,1.0,"[1, 1, 1, 1]"
"@USER @USER not playing out in the provinces like , oh , Mississippi . ",1,0.8896103948354721,0.04951597340072807,1.0,"[1, 1, 1, 1]"
I LOVE paying so much for gas . Really feels good to help out big oil .,1,0.8730553090572357,0.1548107701922255,1.0,"[1, 1, 1, 1]"
"Is n't this blaming the victim ?  RT @USER Every year , 600K college students are injured while drunk . HTTPURL",1,0.8450566828250885,0.1719964213636407,1.0,"[1, 1, 1, 1]"
@USER I just got my tonsils out #lovinglife  .. Good luck ! !,1,0.7746692448854446,0.20022297455329377,1.0,"[1, 1, 1, 1]"
Saturday selfies miss you guys @USER @USER jessica 101xxx mark 8 :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: kiss each and one ... HTTPURL,0,0.9053429812192917,0.02794734337352169,1.0,"[1, 1, 1, 1]"
Still awake sooo that 's nice ... ,1,0.9559278637170792,0.044005943813730096,1.0,"[1, 1, 1, 1]"
BBC News - ' Skywalker ' passport cancelled because it was ' frivolous ' #trademarks  HTTPURL,1,0.9359164834022522,0.04902711092203406,1.0,"[1, 1, 1, 1]"
Has @USER @USER shown up to speak with #ZemirBegic family yet ?,0,0.930252343416214,0.03254101612429234,1.0,"[1, 1, 1, 1]"
Yes you can break all the rules for Christmas and risk serious fines and killing your loved ones with a deadly virus OR you could :sparkles: stay at home :sparkles:,1,0.7638123631477356,0.1991152685897387,1.0,"[1, 1, 1, 1]"
"Committed to you , your privacy and an open Web | Please turn on JavaScript to display this page correctly . | | Firefox homepage ",1,0.6438158452510834,0.0781498550166346,1.0,"[1, 1, 1, 1]"
the fact that “ breaking : school shootings preventable ” was an actual headline on nbc tonight is actually laughable,1,0.7592856287956238,0.22507032970530713,1.0,"[1, 1, 1, 1]"
"Just ranted on and the moment I 'm about to hit send , my ipod just died . #greatmorning ",1,0.7800615131855011,0.18257430317933107,1.0,"[1, 1, 1, 1]"
@USER If only he had a press Corp in the house ... oh wait ! Shut up Jr ! Time to get fitted for those lovely orange jumpsuits ! If you can't be orange anymore at least you can wear it ! ! !,1,0.8299127519130707,0.1620004047918398,1.0,"[1, 1, 1, 1]"
@USER Prepare to get mucked  #imissedu,1,0.8891355842351913,0.08939689039587717,1.0,"[1, 1, 1, 1]"
Oregon marching band playing @USER music . #awesome #OregonDucks #OregonvsFloridaState #RoseBowl2015,0,0.8503640443086624,0.13118910961133898,1.0,"[1, 1, 1, 1]"
What an amazing start to the weekend !  #ohgoditsfridayagain,1,0.9301122725009918,0.03822214502849949,1.0,"[1, 1, 1, 1]"
"Hello @USER , I just had my food shopping delivered by a man called Gary and honestly he was one of the nicest drivers I have ever had . He was attentive , talkative and was interested in how our days had been . Please can you let his managers know . Asset to the company .",0,0.7248509526252747,0.12787749893999778,1.0,"[1, 1, 1, 1]"
"From our upstairs neighbors deciding to do a load of laundry at 12am , to the 1:30 am freight train , falling asleep is working out great ! ",1,0.9849391281604767,0.0016902288552248684,1.0,"[1, 1, 1, 1]"
@USER @USER U got more than me :pleading_face:,0,0.9003712683916092,0.06657297599477566,1.0,"[1, 1, 1, 1]"
Wow I feel great ,1,0.7232048213481903,0.11002497612930602,1.0,"[1, 1, 1, 1]"
