index,tweet,label
840,Being a business major is legal conversion therapy and must be stopped,1
1088,"Today has been a good day, I didn't fall off a ladder, my model train show tickets came, I got mentioned on @WWFCFancast, they liked my bostocks cup recommendation, and more importantly, they got my name right! Hurrah.",0
2969,Painting all cops with a broad brush because of the actions of a few is the same logic racists use. #Irony,1
762,safe to say my life is a lot better https://t.co/pE5isUMOpk https://t.co/K2hep49TcF,1
2162,When that bish defollows you #sarcasm #disney #belle #MoreFollowersPlease http://t.co/i549jbbPLK,1
518,I think #Stars are just the most gorgeous things in this world ✨,0
578,De Gea def back to his best this season,0
990,"Mannnnnnn , ain’t nothing like it",0
753,"🎵dear Prudence, won’t you come out to play🎵

look around 

⭐️⭐️⭐️⭐️⭐️⭐️",0
450,Experts Doubt North Korea Hacked Sony « CBS Dallas / Fort Worth http://t.co/2xIWLuFeGE #hacker #hacked #Not,1
2488,kyungsoo i know you don’t want to give out spoilers for the moon…but please spoil something we haven’t gotten anything please im on the edge,0
3642,Woke up at 3 am with a MAD craving for pickles. I guess that means I'm expecting!,1
823,"Woke up and found £10, today will be a good day",0
2398,WHY IS JOE BUCK ANNOUNCING. GO AWAY.,0
146,@MollyJongFast I think it should be allowed for customer service workers to squirt water into their face like how they do sometimes to train pets,1
1020,Great Welsh Karaoke Rewrites (pt 94): 'Cyfarthfa Park is melting in the dark ...' 🎶🎙,0
98,#Libby #Lane #appointment: #Women #bishops #debate #not #over: The appointment of the Reverend Libby Lane as the... http://t.co/YOj9HVUa8n,0
247,Last semester I dropped a class because I had to write a 7pg paper. This semester I've had to write 5 of them #irony,1
637,"It makes perfect sense that the government is forcing face masks in shops, but all drunk people in bars are immune from covid apparently. Moral of story, alcohol cures everything. ",1
3625,what i love about mine and summers work schedules is that she will finish at 8pm and then i’ll start work at 9pm and then when i get home at 7am she’ll start work at 8am ❤️,1
99,When ya at a big people dance and they play a reggae knock of version of a big tune,0
579,"@kirkkorner ""But it's a deterrent"" 🙄",1
3522,there’s no better way to wake up than having one dog jump directly on your stomach and knock the wind out of you while the other drop a dead rodent on the end of the bed. 😑,1
1186,If you think his magic is good wait till you see him drive !!,0
1458,@KSeaboldt The pace of KCRoyals activity at the Winter Meetings is giving me vertigo! #sarcasm,1
1401,Glad today is over and the weeekend is almost here.,0
66,Produce Mobile Apps #not http://t.co/3OV57ZhqcH http://t.co/wX1DbI8W9M,1
1833,Feels so good 2 get off #Not 2 have 2 go straight 2 school though...,1
3115,I may or may not have put @robertashton1 at the top of @swarm_tweets tree soon as he likes Christmas time... #Sarcasm http://t.co/OMOURvLfzt,1
3038,"Amazing show last night from @TheMovielifeNYC (w/ special guest @brettromnes!) - thanks @vinniecaruana, @BrandonReilly and Navetta Bros. !",0
2140,"Always here if anyone needs to talk during this time, if you need someone to listen please message me x",0
157,It’s really very selfish of Silverstone to be saying the 2022 Grand Prix is 1/7-3/7 cause my holiday year starts on 1/7 and I would have to use a day of this years holiday allowance to go. I should have been consulted really 😵‍💫😵‍💫😵‍💫,1
2176,@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.,0
2175,"I try to not get political here, but... I'm going the hell off now. If you think being told ""hey get a vaccine or get a test"" is a problem, get COVID and die. I'm done playing nice anymore with you uneducated morons. My freedom to live my life is impacted by your ""freedumz""",0
2249,@isekaimusician @desi_guardiola @FutbolBible @Yajmal13 This is a myth actually. It can't happen . But certainly you can choke on vomit so it's important to clear airways,0
1625,@Suuzeeen Grabe! Affordable na Affordable #sarcasm,1
2063,Nothing beats a surprise Tetanus shot at the doctor's office. #blessed #sarcasm,1
479,"hello to all three of my followers, this is my big return to twitter",1
3432,"I would trade my left eye not to have OCD anymore, it’s 5am and I’m here trying not to pluck my scalp bare",0
3474,Re: prison book ban - Of course Grayling is also trying to ban Judicial Reviews #irony,1
228,I love when I start choking on my water in my 8 person class,1
2473,@Vanetbbi robert is handsome|#not ugly|#RDJ I love you|#你就算5隔格我都知你讲me ga|#BTW tomtom I love u too,0
1400,"#EconTwitter I'm working with bizreg data and there's a noticeable spike in Indiana in 2015, anyone have a sense as to what's going on? @JorgeGuzmanCBS? https://t.co/q01tmw9PLg",0
3466,#notcies #eu Green determined to block Hinkley Point - Green determined to block Hinkley Point Copyright EP 2013.... http://t.co/1koLDjISq3,0
1485,when a girl says she isn’t a girls girl 🚩🚩,0
1200,This is the same in all capitalist nations.,0
1152,"We often wonder why some people 'burn out' before others. Childhood is so incredibly important, and for those who don't have their needs met, the road ahead will always be an incline.",0
3406,do you think animals know that humans are fucking it all up,0
1262,"bye Obama, luv u",0
1294,My ears are ringing so badly rn,0
3558,"On a scale from 1 to 10 how deeply was your childhood influenced by the Hannah Montana 2: Meet Miley Cyrus double album?

This is for research purposes.",1
318,it'd be nice if missguided actually had stock for once🙂🙂🙂,1
75,I love waking up at 8 am on a Saturday morning after going to bed at midnight #not,1
748,I would like to offer my complete support for the new rules as they have obviously supported the public by sticking to them at all times,1
1316,@deWaardSara You can afford stocks? Teachers make SO MUCH money it's crazy! #sarcasm,1
1034,"We'll be giving classic, cult and trashy movies away next week at our charity horror night - https://t.co/TuCvfGNm9n 📽💀⚰🔪👹 https://t.co/lGJgbAD3Da",0
1876,.@BDUTT is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller.,0
1346,There are people who say there is no hope left in the world... but those people have not just booked tickets to see Creeper!!! #creeper #gigs #excited,0
1482,Fascinating article about the Vatican’s finances in these challenging days #catholic #finance #catholicism https://t.co/Nw5X5tGpcv,0
3312,Check out the new novel Black Beauties by Eureka Johnson on http://t.co/i41rA7tPwm or http://t.co/myWiVY4Juv,0
1619,@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(,0
1877,Yay for knee machines! #not http://t.co/BNK8Z2LBsE,1
35,@BellularGaming Blizzard will have to make sure it doesn't exceed the recommended fun level of 10%.,1
89,The typhoon flew over me today absolutely fuming they forgot to bomb me,1
3192,The song was 'don't cry for me Argentina' #irony,1
597,Just ordered 10 new pairs of underwear from Victoria Secret 😍 #yay,0
336,"Wow… look at me… am smart!

Yes, bicycles have a carbon footprint, but it’s lower than if everyone had a car.

Also, why do people have fetish to talk about Lycra all the time…",0
1544,I feel like I have Twitter friends with opinions on this - what are the must do/eat/see/drink spots in Des Moines? Please share.,0
529,The Prime Minister is an honest Injun as honest as midsummer's day is long,1
443,"@firstpostin At the same length, we should not forget about the fundamental communal sanghi Hindu fanatic RSS in our backyard. #Sarcasm",1
990,i think everyone should get an air fryer❤️ good vibes only,0
707,turning 22 next week so naturally I increased my tinder age range up to 60,1
2873,This bunch of players is something special. Really are something to be proud of (and a world away from the utter trash running the country) https://t.co/DYWKJ7sZel,0
730,Went to check on 10 cause it was way late for sleeping and BAM she was never here. Why did no1 find it important to tell me this???,0
2820,souja boy ALWAYS mad unprovoked,0
2734,"Final: Red Sox lose to the Rays, 8-1. Less than 24 hours after scoring 20 runs — the Sox finish with just one run off of two hits.",0
3616,"I'm literally out here trading eggs for potatoes

Day 1 in our new dystopian society is going well #coronavirusUK #coronavirus",1
148,You look fantastic in that new dress.  It shows off your figure.,1
1291,#Uniform#not#unity #LMFAIR14,0
1015,Join me on @WeAre8Official to help save our planet in just 2 minutes a day. #UnitedForGood @WeAre8Official https://t.co/s2LdOOJleR,0
1164,recording myself talking in spanish and then having to listen to it back is seriously one of the most painful things in my life,0
998,Need a win tommorow or another relegation battle looms. Imo tommorow is the biggest game of the season so far,0
264,I love online shopping because if I am physically in a store and an employee even looks at me I will immediately leave.,1
853,I accidentally made butter when trying to whip cream this morning and I think that’s a great representation of how I’ve reached my capacity for working from home,1
2780,@peteswildlife Great. Does that mean he's also giving up hunting and killing wildlife in Europe? #irony,1
2910,"@keith_mchenry @spencerlatu Perhaps you could explain then why anyone would want to take an experimental therapy with no long term data, that doesn't prevent infection or transmission of a supposed novel virus with an IFR (0.1%) very similar to regular flu?",0
123,@Moose_eBooks You seriously bought a giant TV to play in the box?,0
2742,I'll watch #TakeMeOut like the rest of the country... Hope there's an adorable girl who is ditsy Hahahaha #sarcasm #zzzz,1
2437,"@profitwithant With B at over 10.4% annual return you can beat C. I'd suggest some form of real estate investment vehicle to get roughly 10-12%. Likely to appreciate anyway, plus further savings makes this a preferable option to purely C.",0
175,Yay I love being awake at 5 in the morning 😀🔫 #sarcasm,1
3112,From what I can tell...most strippers belong right where they are #nocollegeneeded #adamsmith #specialization #strippers,0
1072,It scares me when I think about what things will be like a year from now! #2015,0
2995,"thinking of graduating from oxbridge and then making £800,000 per year from a weekly newspaper column exploring such topics as “the much-maligned cauliflower”",0
3063,i literally love when someone throw me in at the deep end #irony #tough #life,1
696,Not to be a spelling nerd but please check your spelling before posting.,0
90,love getting assignments at 6:25pm on a Friday!!,1
877,We had a great day Louise and thank you for your great help and support to ensure that all went well,0
323,Turnover is the best band to cry to/drive to/daydream to/fall asleep to/ reminisce to/die to,1
2056,Why everything must b turned into a disaster to avenge another disaster?What's so gratifying in forgetting tht we all are humans/Pakistanis?,0
490,Norwich totally deserved to win that game against United. I wouldn’t be happy with that performance if I was a United fan 🟢🟡,0
2682,I’ve rediscovered Kylie Minogue and honestly she’s got me through the first week of 2021,0
584,That flat had been completely trashed by Theresa May.,0
2258,Morning cry session with my roomie. Today's going to be a great day. #Sarcasm,1
1064,just tried to make a hot chocolate using only cold milk and wondered why it didn't taste right. that's where I'm at today.,0
3421,"Can't believe I'm missing the Euro finals! But hey, at least I'll be on a plane to Menorca! 😀",0
2225,Still feeling sorry for myself about being to ill to go out last night!!! 😭😢 here's my memories from... http://t.co/I3fIk1k6ek,0
340,I'm pretty sure I have a snowman problem.,0
2224,cant believe im missing silvacre kiss bcos of seeing anna &amp; chris in constellations😭,0
2071,My christmas gift... i have sweetest friends :) #blessed #NOT http://t.co/FR5fTpJsTn,1
2824,Body Language for Confidence - the easiest thing you can do to make a difference: http://t.co/Jv92osRVuO via> @DrGaryWood,0
681,I see the govt has run out of lateral flow tests. What a shock.,1
2788,Gotta love #EMC's latest feature on the VNX side. #sarcasm http://t.co/tLA4ajIbAR,1
1625,Sitting in a waiting room listening to two middle age women talk about how 50 shades changed their life,0
3568,"""coping strategies to help with tinnitus and hearing loss: see a doctor!"" Wow thanks internet",1
1170,@veebex haha cannot wait for monday #sarcasm at it's best.. cheers,1
1447,The amount of times I had to present my intern badge to Capitol Police officers who saw me every day for months and these people are just breaking in like it’s nothing smh,0
425,This is awkward... @hollywills is a Diet Coke ambassador 🤯. #ThisMorning,1
1497,When you have Challah French Toast on Christmas #irony,1
2775,@lids4hats lids sucks officially! Will not use again#not good,0
567,Yay! More worthless Windows 8.1 updates. Computer still never sleeps/hibernates on its own. #fixit #fail #Microsoft #sarcasm,1
351,#mondaymorning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office #irony,1
1235,"Mercedes’ either lost a lot of pace or red bull found a lot, interesting tomorrow with red bull starting on the softs.",0
174,Blowing your nose so hard your ears pop is the greatest way to start a Wednesday. #not,1
3367,EmoPostAhead lol the sucky thing about seeing beauty in everything? You see the beauty in a liar #BeautifulLiar #lovethwayyoulie #NOT,1
2535,The French anthem is a banger. Love this gorgeous orchestration! #Olympics,0
2373,Taking Over the mansion with the Mexicans #Not@MikeyGlander,1
318,Went neck deep in a swamp today so that was fun #not #chilly,1
689,Darkeater midir and slave knight Gael defeated. You can achieve your goals,0
280,i would kill a man for a forehead kiss rn,1
2266,That moment when someone accidentally deletes everything on your phone #BestChristmasEver #sarcasm,1
789,love how badly i embarrass myself on nights out how iconic X,1
1497,any of my oomfies wanna write my user on their thighs,0
770,Liverpool are just such an awful team. bunch of frauds.,0
1041,Passed my PhD @LivUni_IVES today and I could not be happier!! https://t.co/mSOeoC61as,0
177,Really looked forward to waking up this early for finals...... #Not,1
2957,"I love giving my students little bits of info and watching them get woke 😂 one made a comment about being afraid to tell people when she’s suicidal because of the large ER bill her family got last time, and I told her about countries with free healthcare and her mind was blown",0
1610,@MU_Foundation @ManUtd Nice to see @LukeShaw3 taking the time to visit a poorly fan (in hospital Phil Jones)  #Sarcasm #Alwaysinjured #MUFC,1
319,And that's a wrap for 2014 shows kiddies. Ending in the Berkshires. #BoseL1Model2.,0
3167,HAPPY BIRTHDAY BECCA. I just looked through ALL of my pictures which you know is a ton and found my... http://t.co/2MMjzzsayV,0
1412,It’s so cold that I tried to open my banana and it snapped it half,0
1334,what a good time to start voting again #sarcasm #BestNewArtist Fifth Harmony,1
2784,am i the only one who feels like the re-recording of you will be found is really dull?? like during the “have you seen this” part &amp; where they’re talking about the video blowing up like there’s no excitement whatsoever,0
308,Someone stop Obama! USA only should have relations with human rights loving nations like Saudi Arabia. Not terrorist Cuba! #Cuba #sarcasm,1
191,2 things I love: 1. Being woken up by construction work an hour before my alarm. 2. Sarcasm.,1
1031,"Too late, thrown the #PS4 out of the window last night cus i couldn't play #Sarcasm http://t.co/L86S0O47Aq",1
892,#PostAnUnpopularFoodOpinion salad cream on toast mmmmmmmm,0
149,My secret name is lizard squad. I like to ruin people's fun time. Follow and rt to a billion and you'll have fun. #psn #sarcasm #giveitup,1
293,BBC News - New Forest road safety campaign donkey killed by car http://t.co/Ft5VPVZCU0 #irony,1
359,It would be nice if my body would let me sleep...,1
1345,"Wine, pizza &amp; UFC... is there any better way to spend a Saturday night? #UFC #fightnight",0
338,Replace Pelosi #Nancy,1
1114,it takes 2 minutes for me to paint my nails so sometimes i do it impulsively and then sit there looking at my hands like fuck i have things to do rn,0
1368,This year I am thankful for all of my friends who have cats and regularly post pics of them on social media,0
1123,I think something very special is happening under Tim Harris. Promotion becoming a real possibility.,0
101,"cold ears? take out one AirPod, leave it by the stove, and forget about it for 20 minutes 🤗",1
373,Loving life. #sarcasm,1
3286,thinkin abt coochie,0
2366,I work in front of laptop for 8 hours a day and suffer terrible dry eye. #bloodshot #irony #eyerony,0
3345,Going to my first Japanese steak house tonight. 😋,0
2627,#irony at its core. #trolls looking for #trolls. The second coming is soon. #itm #noagenda http://t.co/hcxDHHxc73,1
2441,Greek salad and I are lovers. That is all.,0
82,I'm so pissed off at Chicago. Like the people at the airport ruined so many peoples chances of ever meeting the boys 😑😑😑. Way to go #not,1
1997,@roshpot So tht we can look into yr acc specifically we wld need to speak with you over the phone. Calls are charged at...,0
334,So far today I burned my tongue on my coffee. Saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday #not,1
1154,@rolandsmartin @nypost Damn!  At my wedding we drank enough to make up for the no shows!  🤔,0
1774,She can get it raw !!!,0
366,Well my mornings going very nicely😊 #not,1
658,@KaylaBattaglia thanks I thought it was tomorrow #not #iknow #notthepoint,1
1657,Passed my theory,0
769,"fisher: ""i thought you said aids"" me: ""yeah rachel really loves aids""",1
68,wish i could understand string theory without knowing math..... alas i guess i am too hot for conceptual physics,1
2875,#NBA players #NY support protests of #police killings/sure #money donations for #college WB coming #sarcasm  http://t.co/WothDOXXeM,1
1410,I’m thankful for nuggets but also my amazing friends &amp; fam ❤️❤️,0
827,@AvatarOdin @aubviouslynot sounds like the american dream ngl,1
2398,A chunk of my hair got stuck in the blow dryer and I had to cut it out... That's always fun.. #Not 😑,1
2562,@Hozier - absolutely love this song! #CantStopSinging http://t.co/wYwfUu02i6,0
1076,Why do people get so opinionated over other people going to uni? Like it’s my debt and my time I’m ‘wasting’ leave me alone,0
2171,What normal people see vs. what I see @HaleyDinkel http://t.co/1TY3hEMkW1,0
388,Lol at the #EatenAlive show. if that's the name of the show gotta do it not quit cause the snake was hurting his arm. #goodtv #not #garbage,1
3272,"Thank you all for your support yesterday &amp; to everyone who sponsored us, we raised over £1000. Brighton is a great place to do a marathon too, so much support on the course and I was swimming in the sea in my running kit within half an hour of finishing.",0
672,@peta @KemDizzle   #irony  and how many animals does peta kill every year.|#hypocrisy #idiots|might want to point CID inward!,1
1951,Republicans have nobody to blame but themselves.  They allowed this to happen. https://t.co/wkvmsb6LFo,0
2960,it’s so boring to not have a crush on anybody,0
1996,The Champions League is overrated anyway! #Sarcasm,1
2620,"#DelitterUK this is our place, not just yours. Keep it litter free!",0
216,Jeez it's a lovely morning out!! 💨💧💦 👎 #Not #Ireland #December,1
3180,"At every job I’ve ever worked, my supervisor gets frustrated that I don’t retain information immediately or that I need things to be repeated multiple times. And not only is it really disheartening to be treated like I’m not trying or that I’m stupid, it has crushed my confidence",0
483,"@inkofreality @StrangerTings1 @nytimes You're so close to understanding baseline biasing. You can get there, I believe in you!",1
1296,Breaking news: @Cristiano is going back to @ManUtd. Wow! Just Wow. What a  signing. What a transfer window for United. What a home coming. Love it.,0
341,i go to my mums at every opportunity what was the absolute point in me moving out,0
2921,Glad there's not a typhoon where we go on holiday in 4 weeks. #sarcasm #fml,1
1429,i miss classes being online 😵‍💫,0
428,I'm glad H & M has employed enough staff today. #sarcasm #nohelp #terrible,1
1545,#notcies #eu Keeping deficits down: How successful is the EUs budget-surveillance mechanism? http://t.co/2oRy3l6hiW,0
1559,Dark grass does #not rustle. www.MonsterMMORPG. com #brakiest by #MonsterMMORPG #mt121 http://t.co/Zca7uXxhRH,0
186,last day of classes #trill except finals whoop #not,1
3275,like this if you own a gray bath mat I’m tryna see something,0
926,Nothing can ruin a summer like hayfever,0
1831,2000s songs are so infectiously rhythmic and boppy i love it,0
1398,"The first paper @jesskah02 and I accepted as part of our special issue on intergroup conflict @ELSFinance is now online! Check it out at https://t.co/y0earQdPwa and kudos Sam Whitt, @rkwrice and @vera_mironov!",0
3617,School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it,1
1397,My dream is to celebrate Christmas with you 😍,0
2902,I just met Tyga wth 😂,0
1045,How scary would this be right outside your house! I don’t think that fine will stop him though:(,0
874,@MarcotteJN @KillerKalen yeah I'm avoiding you by waking up at 6 AM my time so by 10 PM I'm exhausted. #sarcasm #sucksimissedyou <3,1
681,Isn't it great to sleep 5 hours and feel like a million bucks? #sarcasm #gettingold,1
36,Sad news. RIP,0
2585,"Why do people keep posting TikToks with their HEADPHONE WIRES ALL KNOTTED????? I CAN NOT COPE WITH THIS, why wouldn’t you sort out that wirey mess pls🥺🥺",0
72,@MaggieLindemann: . @xSamSecrets123 awk moment when I tweeted first #fakefan !!!!! #not,1
6,"People complain about my backround pic and all I feel is like ""hey don't blame me, Albert E might have spoken those words"" #sarcasm #life",1
1948,Lol boy i just wanted a fuck not a relationship #not trying to sound like a hoe.,1
1033,"oh great, we have to wear masks and constant tests to protect our loved ones and others around us. being a human is so hard",1
190,"It’s so amazing how people forget you exist until they want something from you :,)",1
1331,@sonofsama1 @Santandave1 It ain’t funny it’s heartbreaking🥺,0
550,Not everyone's really for you no matter how long you knew them . And not everyone's a bad person just because it's been a short time. #irony,1
438,Inspired by the ‘dinner with Jay Z’ guy still going strong. I choose now to believe him,1
765,"Yes of course, Boris.  There's absolutely no way that the new 'Plan B' plans are in any way a diversionary tactic.",1
1188,JOBWATCH…THURSDAY 9/12/21… 49000 plus . Don’t panic yet !,0
205,"Blues have left me proper discombobulated, hopefully the Benn Algieri dust up later on will effect a rebalance",0
2763,Gavaskar is a freakin' genius. #not https://t.co/iaWlkm6EOE,1
1722,Haha love when I accidentally spray perfume in my eye 🙆 #sarcasm,1
784,"Oh, no, totally, don't wear a mask and cough and splutter around me. COVID'll be a fun little time..",1
867,Playing golf all day 'ery day |#PerksOfBeingOld,0
291,"Thanks @Tesco for not informing me that my click and collect order had been cancelled when my account says it's ready to collect my partner has had to travel unnecessarily to Stafford and we still don't have our shopping, good diet I guess having to wait for my 26th delivery slot https://t.co/xq9oXEkw8o",1
891,I saw Boris Johnson on the news wearing a police hat this morning. I wish he would simply focus of being more competent rather than trying to attract attention to himself all the time.,0
160,"I’m sorry, but if you message me on Instagram wanting me to help you sell your fit tea and wraps, I’m leaving you on read. 🙃",1
1130,Nothing is better then an 8am class. #not,1
3020,Take me tooooo church #not,0
1733,I'm so different when I'm back home... I blame the work crew #rowdy #banter #sarcasm #toomuchlove #360family,1
628,"If you watch #TheCrown and don’t  simultaneously wiki deep-dive on the royal family, did you even watch The Crown?",1
243,@sadgirlkali Make your husband agree to let you die first. FUN date topic for discussion,1
54,Come on McGrail!! Next big thing 🥊🥊,0
3086,Wow we aren’t the favourites this time? https://t.co/qKj4fKvYm3,0
245,Heading to my nanas place its going to be so fun #sarcasm,1
482,@RMaybo another case of away the lads #Not or to put it in song tell me why we don't do north london !! #TyneWeirSunday,1
1291,I think women should be able to join men's sports teams and vice versa. I really don't see any problem with for example having a 5 foot 3 inches slim women versus a 300 pound heavyweight boxer because i feel like women are very much equal to any man. Even much faster and stronger men. If anybody takes offense to my point then they need to reevaluate their lives as their are no man that could do anything better than a lady.,1
2844,I messed up today guys. I thought about work. D: #fail #itsabovemypaygradetocare #stillcare #lesigh,0
404,Love it wen people try and stop my friends seeing me! Looooolll.,1
359,7:41am and there's a young lad getting off a train with a pint can of Stella and a super king. Those were the days 😂,0
799,"@faith_hi @PalmerReport Ahh yes, quick peek at your page and you obviously know everything. Thank you for the enlightenment.😂",1
3314,just got a jalapeno seed in my eye... it was the worst pain I've ever felt but thank God for me being a biologist/chemist &amp; not being afraid to put my eye under water,0
613,480 W crawling at 7:30 am. Great start to Thursday. #CLEtraffic #cleveland #traffic,0
583,@ColossusBets reminds of me of myself when i was younger||#not,1
1231,Man! She act like it ain’t tough for us out here in these Streets!,0
1306,I wish I had a green thumb,0
1552,@TorteDeLini I'll check it out. :-),0
1202,what it do babyyy🤠 https://t.co/HBvMmOOTZG,0
3384,My mental state is getting dangerously close to Ben Wyatt’s that time he spent weeks on a 3 second claymation movie,0
254,@BIBN2010 Weeeeee! You too! I love that xbox live and playstation network are down due to hackers on Christmas. #Sarcasm,1
2232,Prunes toffee and effervescent goodness.. - Drinking a Delirium Nocturnum @ Memphis' Pint & Dram - http://t.co/wh6PDRNR8a #photo,0
915,Says the man who helped the Tories to power by undermining JC every chance he got!,0
351,craving an ice pick lobotomy on this Friday afternoon,1
552,Just saw a cop riding a segway?!! So glad my taxes paid for that.,1
1182,@bombguy95: If You Re A Chelsea Fan. Its natural To Be Sentimental.. If You re An Arsenal Fan.. Its Natural To Be Stupid||Spelling? #Irony,1
345,I feel like crap today. So instead of Redbull I'm drinking something healthy. #NewYearNewMe #Sarcasm #TotallyStillGoingToDrinkTheRedbull,1
683,"@OldUnclePunch Yes, because we really have that sort of power. Why do brexity types always sound like they are all paranoid conspiracy therorists?",1
2970,Stop being the fan. And be the person blowing minds. #irony,1
1361,Got razor burn on my mf armpits so that’s it this pain ain’t worth societal expectations on women,0
2116,And the round ligament pain returns. Yay #not #PregnancyProblems,1
1608,Thank you @EmmeRylan for live tweeting my morning #sarcasm,1
2274,It's nice to see continuity in our gender struggles. #not,1
967,Aww yis - very cool to be on this list of awesome people!,0
92,@rits_meg @freedomsenpai hot loli,1
1304,LoL game over Napoli win and they are better then Juve,0
206,I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,1
1244,"""Gotta love the """"friends"""" I have out here hahahah #not #nosuchthing""",1
3029,my subconscious just be pumping the most hurtful scenarios into my dreams and i for one do not appreciate it,0
2765,@astewart91 you're hilarious...#not,1
70,"Yes, I am waiting for the bus, thank you.",0
3228,So ill. It actually hurts to breathe. Still that nice long walk to the station did me the world of good #not,1
863,Abraham was actually from modern day Iraq (Ur of the Chaldea) @TimOwensby @ILOVEBLACKMEN01,0
3594,I really hate the new TikTok voice over voice - she sound annoying af,1
954,"Pair for tomorrow, north bank upper block 102.",0
434,where can I hand my notice in for mental illness? been working at the same thing for way too long and it’s time for a change.,1
2676,The Grinch Stole My Sanity http://t.co/ufecic7o0f via @Etsy #lol #fun #funny #sarcasm http://t.co/vZanL412f0,1
210,"Masks work, that's why we don't have to wear them in pubs but do in shops!",1
2553,@Bungie @DestinyTheGame thanks for plan c two weeks in a row! Getting rid of exotic engrams is also an amazing move! #sarcasm,1
2373,Seeing Erin see Mr. Brightside performed live was the best thing i’ve witnessed in 2018 so far🎶🎸,0
2099,@tomstrock39: Pick it up one more time for the homie in the back that's stickin right with us thanks for answering my DM #realmvp #not,1
473,#sup#twitter#sorry#i#not#talking#alot#so#i#thort#i#sould#just#say#hi,0
679,"Just a tiny question. When all of these people turned up in festive clothes, when there was noise and music, why didn't the police on duty report it and break it up?",0
1467,So that was the inception episode. Down to the tangerine/ spinning top. Subtle. #not,1
1111,i cant wait to leave boston,0
739,@abhiishekkkkkk @FCBGox Did you even watch a single la Liga madrid game last season bruh Varane isn’t that good anymore,1
273,"@benshapiro it’s true, every time my little cousins put on their masks they choke to death and have to be revived. it’s very stressful for us.",1
1749,@bwin Is there a problem with the predictor page? Its not loading so unable to enter my predictions.,0
1662,buzzing for school on monday.. #not,1
3152,I am so glad that I woke up early for this office visit to have to the mother not show up! #not,1
915,And so it begins. The Sunday back to school preparation. 😩,0
945,Any tips on how to read quick without running the risk of missing important information? I seem to be a slow runner here.,0
507,Getting a dog was single handedly the best and worst thing I’ve ever done..can’t imagine life without her and I can’t live without her.. Make sense?,1
3606,Is spunk a slur?,1
2957,@siddharth_0703 180 dead on 26/11 n more than 10k our ppl killed in terror attacks till date but not 1 paki show sympathy 2 them #irony,1
261,Men will literally fake an injury on the football field instead of going to therapy,1
2675,Twirra is NOT a place. RT @TWEET_BaBaLaWo: Twitter a place where virgins will be tweeting sexual & hoes will be forming saint... #Irony,1
3087,What a golden morning. 😒 #not,1
313,does ur dad hate you for no reason or are you normal?,1
2127,@RealCarlVernon The only thing in danger of being spread is good sense!,0
2959,I’m getting the vaccine on Wednesday 😭😭😭,0
666,As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,1
1002,please i just want a gp that can prescribe me my bridging hormones,0
370,@adorinqdwt @dwtridesgnf Yes the racist is so cool!!!,1
2024,It's funny how you can sit for 15minutes And not be noticed. #sarcasm #MTVStars Taylor Swift,1
2414,#ripcharliewatts Absolute rock and roll legend #charliewatts,0
732,"Picking Algieri to win tonight.
I think he lands that left hook.",0
849,everyone say a prayer to the insurance gods that they approve my heart monitor so that i may continue to have the privilege of being alive. i love the US health care system,1
2328,Drudgery personified #commuterprobs #northernline #tfl http://t.co/saDbKdqISx,0
982,Want to guarantee that you'll never lose your job? Just become the Prime Minister and party in a national lockdown. ,1
1340,"It’s my last full week of working from home 😣 Now it’s almost here, I don’t think I’m ready to go back to the office",0
943,@Defothedinosaur get around them #not,1
3,Today my pop-pop told me I was not “forced” to go to college 🙃 okay sure sureeee,1
2697,My dorm is actually really creepy when I'm the only one in it... 😖,0
177,@KhoaVuUmn Reviewer 2: this is a very weak paper that fails proof of concept. Stating a cat bed is also a wizard's hat is totally wrong and your data cannot support this,1
1126,but he is a lot of laughs @ken_malinowski @hiramabiffarch @HotNostrilsrFun @P4R4L3G4L @RBRNetwork1,0
2352,Wow writing 3 reviews on 3 concerts I didn't attend is exactly what I want to be doing right now instead of sleeping #NOT,1
1466,my contact just ripped in my eye ok,0
1142,"Also, hopefully and presumably, the Magic front office continuing to do right by players. Give an opportunity - develop - let them go to a better situation. That's the way to do it.",0
3187,"No fucking way Trump said ""If only we had Robert E Lee to command our troops in Afghanistan."" BRO HE WAS LITERALLY ON THE LOSING SIDE",0
775,jack antonoff once ur done with clairo i’m right here sweetie,1
1146,Love that my buses are every half an hour😠😡😤 #not,1
1494,@dairymanNZ Its called #sarcasm @DairyGirlNZ,0
2169,"My tattoo got cancelled and I hooked up with my ex, how’s your week going?",0
1726,The long commute to work; #not for this #KeyboardCowboy #anyonecancode @codeorg http://t.co/g6ZlQIdHm7,0
2121,Still awake sooo that's nice... #not,1
1657,Jack doesn't understand twitter. Thoughts?,0
